1.0000488	0.032166043
2.3085552	0.032271085
3.6457128	0.032073593
5.0008536	0.032416804
6.3797688	0.034208198
7.7855064	0.037168233
9.2073984	0.040245334
10.6551984	0.039238395
12.1209816	0.04372879
13.6020048	0.044701136
15.0869904	0.042890721
16.568928	0.039066919
18.0234336	0.040256198
19.4273424	0.048457151
20.7806544	0.054520737
22.0861128	0.062273933
23.3345736	0.0681903
24.5351808	0.069385837
25.7016504	0.076888678
26.8440408	0.08948396
27.9666192	0.099573277
29.0806632	0.101936924
30.188916	0.101555126
31.2971688	0.102152751
32.403288	0.101219878
33.5151984	0.092786558
34.6329	0.075437214
35.7554784	0.032646472
36.89604	0.013312558
38.0518416	0.045183164
39.2161776	0.056212454
40.3969728	0.061746526
41.59758	0.075871604
42.8097696	0.085013472
44.031408	0.087819264
45.2512176	0.086122586
46.4719416	0.081462976
47.71644	0.070643812
48.9895896	0.055470191
50.3017536	0.027958209
51.6596376	0.002980682
53.051964	0.018287848
54.4577016	0.029420087
55.8862992	0.038646311
57.3197736	0.049976235
58.7434944	0.059069531
60.1501464	0.064673853
61.537596	0.066557927
62.9052336	0.061210842
64.2603744	0.048783547
65.6069808	0.033448264
66.950844	0.018217678
68.2715424	0.000538066
69.544692	0.022682327
70.7797416	0.044184611
71.99376	0.055277664
73.1800416	0.064031381
74.3331	0.067783147
75.4575072	0.073982769
76.5541776	0.076135707
77.6252448	0.079306725
78.6676608	0.07357958
79.6805112	0.038990313
80.6656248	0.01638192
81.6153816	0.082745016
82.5404496	0.111154624
83.443572	0.121719963
84.3476088	0.118561719
85.2431112	0.106165741
86.1444048	0.077877893
87.0591096	0.053086306
87.99576	0.033861491
88.9552704	0.006886184
89.9367264	0.019357701
90.9437856	0.034984057
91.9785816	0.034677517
93.0389808	0.031469377
94.1289456	0.027537455
95.240856	0.024565827
96.3841608	0.021795835
97.5484968	0.018008387
98.7387408	0.014066248
99.9603792	0.011504614
101.2143264	0.009257057
102.4990584	0.007748228
103.8151848	0.006105751
105.1627056	0.004602401
106.5312576	0.004019957
107.915964	0.003581781
109.3253592	0.003814921
110.7530424	0.002711091
112.2026712	0.002475861
113.6702832	0.002230074
115.1561832	0.002156935
116.6618952	0.002010455
118.1868096	0.00178997
119.7354984	0.001788719
121.3070472	0.00084353
122.9026752	0
124.5239064	0.001397101
126.1679976	0.00155582
127.8367776	0.001409988
129.5275032	0
131.23926	0
132.9729624	0
134.7142848	0
136.4699328	0.000698904
138.2353344	0
140.0138424	0.00064656
141.7999704	0.002536591
143.5976808	0.00280952
145.40484	0.002731065
147.2226672	0.001723022
149.044152	0.001021006
150.8723424	0.00096761
152.7099816	0.005041427
154.5543264	0.010886671
156.4017192	0.017915556
158.249112	0.019102527
160.099248	0.013750665
161.9530416	0.000536437
163.8135408	0.013043637
165.6874512	0.022306499
167.577516	0.025451019
169.4849544	0.027843606
171.4143384	0.028578745
173.3665824	0.027999487
175.3416864	0.024050434
177.3423936	0.019456311
179.3659608	0.012498485
181.407816	0.00621781
183.42864	0.00060544
185.3875896	0.002071109
187.2672912	0.003987995
189.0668304	0.007014163
190.783464	0.011413126
192.417192	0.015810286
193.971672	0.017065221
195.4566576	0.021684765
196.8681864	0.035059574
198.2062584	0.051209513
199.4821512	0.062011452
200.7141528	0.067550081
201.9205512	0.054816793
203.0992128	0.035838548
204.2531856	0.009517516
205.3812504	0.018904183
206.5016952	0.047742835
207.6193968	0.074850335
208.7474616	0.074869124
209.88528	0.075644192
211.0325472	0.073586181
212.1846912	0.074634088
213.3368352	0.07183482
214.4926368	0.062521961
215.6591064	0.035662854
216.8368536	0.004557729
218.020392	0.04086899
219.180156	0.063629027
220.3207176	0.070324307
221.4375048	0.077868652
222.5265552	0.077152664
223.5726288	0.077981553
224.5863936	0.076622913
225.5696784	0.067947393
226.5194352	0.046849063
227.4484656	0.002237644
228.3695712	0.053327914
229.3126224	0.09311838
230.267256	0.106947873
231.2276808	0.103255489
232.21188	0.095665254
233.2216824	0.09563458
234.2534304	0.089323166
235.3120008	0.072483925
236.4019656	0.035246392
237.5300304	0.005444745
238.693452	0.035688457
239.8788192	0.048418534
241.0833888	0.051375507
242.3041128	0.055209758
243.52758	0.055646125
244.7653728	0.056712876
246.0205392	0.056729547
247.29186	0.060948168
248.576592	0.061207416
249.8726016	0.057384428
251.173488	0.049793439
252.4771176	0.044813483
253.793244	0.039423221
255.120648	0.030917194
256.455672	0.016267633
257.8117272	0.003668657
259.182108	0.003856386
260.5686432	0.009534332
261.969504	0.017927793
263.3694504	0.026882876
264.7407456	0.033856599
266.064492	0.038169717
267.349224	0.042486919
268.5870168	0.045596985
269.780004	0.05180628
270.9263568	0.063489887
272.0260752	0.078124536
273.0873888	0.094085053
274.1182224	0.088434726
275.136864	0.08809989
276.1420944	0.091223131
277.142448	0.108375116
278.1370104	0.113681216
279.1279152	0.118092286
280.1139432	0.11145293
281.0856456	0.108615503
282.0546048	0.08975815
283.0101528	0.063585865
283.9589952	0.023305558
284.9032656	0.017349119
285.8417448	0.06043398
286.7686416	0.079008787
287.679384	0.089709064
288.5700096	0.098258158
289.4530152	0.113504234
290.3427264	0.139633976
291.22116	0.152917264
292.0938024	0.164313111
292.941756	0.170592757
293.7732504	0.17224065
294.5818848	0.177688469
295.3505904	0.179046054
296.0790624	0.185326775
296.7724824	0.177669224
297.4552344	0.141385042
298.1419488	0.084292685
298.8484752	0.015286739
299.5799952	0.035272538
300.339252	0.081982056
301.1268552	0.101536268
301.9354896	0.109474453
302.766984	0.100442074
303.6253008	0.101113813
304.515012	0.096430059
305.4315456	0.090001917
306.380388	0.085554394
307.3578816	0.078803831
308.3621976	0.074893051
309.3951648	0.069940521
310.455564	0.068664111
311.5437	0.065101196
312.6632304	0.059389242
313.8086688	0.052795853
314.9903784	0.043525165
316.2159792	0.031964535
317.4775464	0.020655388
318.7708128	0.011362452
320.0927304	0.006213865
321.4487856	0.002903139
322.8374544	0
324.2468496	0.002097694
325.6763616	0.005292804
327.1278192	0.011354155
328.6039656	0.017390133
330.0984	0.019901005
331.6099032	0.020312157
333.1396944	0.023630535
334.68564	0.0294317
336.2449968	0.033205201
337.8138024	0.033667596
339.3969336	0.031016572
340.993476	0.028913211
342.6070872	0.028462218
344.2341096	0.029744695
345.873324	0.03071171
347.5289976	0.028876312
349.2035688	0.026269206
350.888808	0.022064225
352.5853248	0.012744442
354.2867184	0.00352029
355.9908552	0.003704799
357.717852	0.006470281
359.4573456	0.010318664
361.2111648	0.014523417
362.9783952	0.016839241
364.7666568	0.017507991
366.573816	0.018219095
368.4001776	0.019607121
370.2417792	0.021169577
372.1004496	0.022114941
373.9734456	0.023058227
375.8635104	0.018585906
377.7755208	0.00847633
379.7058192	0.003034943
381.6504432	0.009675168
383.604516	0.011771645
385.5652944	0.01328114
387.536436	0.014105436
389.5133688	0.01228135
391.4951784	0.009424993
393.4855224	0.006468189
395.4816576	0.004712117
397.4872416	0.001710452
399.5053224	0.000527264
401.532852	0.002024063
403.5756216	0.001744577
405.6327168	0.001464289
407.7001752	0.001423154
409.779216	0.000685403
411.8695344	0.000976013
413.9723496	0.00122331
416.0836992	0.002459081
418.2026688	0.003542901
420.3301728	0.004294029
422.4674304	0.004399454
424.6150512	0.004144547
426.77334	0.004057282
428.9401632	0.004180442
431.1048528	0.004788862
433.248816	0.00593986
435.34584	0.008505446
437.3876952	0.011032112
439.3685904	0.012977698
441.2778576	0.011641367
443.1127536	0.008045139
444.8808984	0.006713224
446.571624	0.00929743
448.187064	0.014491662
449.7320952	0.018384999
451.212204	0.021652993
452.6255616	0.01964716
453.9672912	0.009217033
455.2565952	0.008382063
456.5105424	0.028840774
457.745592	0.051081147
458.9547336	0.070851291
460.1593032	0.076768138
461.3562528	0.072411934
462.5559456	0.059937153
463.754724	0.041893937
464.9669136	0.024104681
466.1970864	0.01041854
467.4531672	0.001047929
468.7378992	0.005967084
470.0500632	0.011078454
471.382344	0.014588513
472.724988	0.016997849
474.0917112	0.019620136
475.4745888	0.02033444
476.8745352	0.022113152
478.2878928	0.02293123
479.7192336	0.024275186
481.1649	0.025241307
482.6306832	0.025824438
484.1165832	0.026019826
485.6253432	0.026145692
487.1560488	0.02644218
488.7123576	0.026081467
490.2927456	0.024910708
491.8996512	0.022916654
493.5333792	0.020068017
495.191796	0.015803889
496.8739872	0.007572328
498.5848296	0.000617558
500.3243232	0.00360165
502.0866768	0.003846295
503.8441536	0.004884979
505.5769416	0.006101277
507.2810784	0.006378167
508.936752	0.006098873
510.5226264	0.004922335
512.0332152	0.004744561
513.4743096	0.003370481
514.8571872	0.004977168
516.1836768	0.00886268
517.4501208	0.018017188
518.6775504	0.034730378
519.8745	0.053474808
521.0360928	0.07218252
522.1394688	0.089347492
523.180056	0.111411298
524.1602928	0.125093983
525.1006008	0.141050726
526.0171344	0.147122865
526.9211712	0.163910866
527.8072248	0.181211814
528.6789528	0.17231302
529.5287352	0.18502368
530.3678496	0.159861614
531.2167176	0.175878626
532.0683288	0.155940867
532.9409712	0.152611401
533.8288536	0.119173262
534.7481304	0.076163987
535.6988016	0.001977398
536.685744	0.05607794
537.6985944	0.09026191
538.737048	0.096777083
539.7956184	0.095237595
540.8703432	0.089775343
541.9612224	0.067043483
543.0770952	0.027555495
544.2194856	0.012746274
545.380164	0.043380712
546.5502912	0.060961758
547.7310864	0.065474064
548.9289504	0.073909437
550.1362632	0.071243619
551.3560728	0.078145005
552.5786256	0.07865081
553.8030072	0.0820292
555.0313512	0.080507457
556.2596952	0.079389244
557.489868	0.077411163
558.7285752	0.074072968
559.977036	0.070835994
